lca_id,used_in_sampleset,emission_factor_s1_per_euro,emission_factor_s2_per_euro,emission_factor_s3_per_euro,emission_factor_per_euro,nace_2_list,nace_section_list
8b089e3a-4b93-4263-9152-2971894b572b,true,0.024938,0.030273,0.218201,0.273412,"[""C13"",""C22"",""C25"",""C29"",""C30""]","[""Manufacturing""]"
a13d9d76-5037-460b-a783-4604a37a49d1,true,0.005572,0.008978,0.129533,0.14408300000000002,"[""C28""]","[""Manufacturing""]"
9066fc7b-42e4-4268-8fba-32feb103004e,true,0.006824,0.007342,0.131654,0.14582,"[""C31""]","[""Manufacturing""]"
80826e16-3a0d-4ac3-9e08-6ba04e9a124b,true,0.026768,0.026447,0.089133,0.142348,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
8d55c615-a385-4e66-9fc0-22658108c190,true,0.025952,0.02564,0.086416,0.13800800000000002,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
8bb45d77-8e7d-4635-8760-fe506658695a,true,0.00475,0.005766,0.041562,0.052078,"[""C13"",""C14"",""C22""]","[""Manufacturing""]"
101679b0-2a86-4ad0-b5eb-03fa3118f108,true,0.093283,0.02696,0.118451,0.23869400000000002,"[""C17""]","[""Manufacturing""]"
96ae8f65-3384-4384-97d8-744471b2133c,true,0.018226,0.008113,0.165484,0.191823,"[""F42""]","[""Construction""]"
9cb1a4b7-6d8f-4e91-bb06-cb16fd8bac7c,true,0.004901,0.007897,0.113927,0.126725,"[""C24"",""C28""]","[""Manufacturing""]"
77c7c7c8-166b-41a6-b8e7-1dd310c98eb9,true,0.152379,0.013233,0.063533,0.229145,"[""C23""]","[""Manufacturing""]"
4b5a4426-ee67-436d-b03f-68a2d1a7b8bb,true,0.004181,0.036026,0.15422,0.194427,"[""F41"",""F42"",""L68""]","[""Construction"",""Real estate activities""]"
80b78a12-9f63-4da2-b002-5c35e266bade,true,0.002838,0.005607,0.028878,0.037323,"[""K66""]","[""Financial and insurance activities""]"
8df04164-7ea6-449e-bd59-625bd63fd930,true,0.024882,0.005154,0.066309,0.09634500000000001,"[""H52"",""S96""]","[""Other service activities"",""Transportation and storage""]"
ad4fdc84-17d1-4431-93fe-f78428952c8e,true,0.018226,0.008113,0.165484,0.191823,"[""F43""]","[""Construction""]"
a0dd2608-4e8c-458f-a971-8e74a7ed2735,true,0.007553,0.01217,0.175572,0.195295,"[""C28"",""C29""]","[""Manufacturing""]"
e9dede5a-875e-4724-90f3-2dfe8f319123,true,0.006901,0.004622,0.142976,0.154499,"[""C30""]","[""Manufacturing""]"
0490f057-4a67-489f-a8fa-8ec25067634c,true,0.004752,0.009389,0.048353,0.062494,"[""K64""]","[""Financial and insurance activities""]"
16fbb10c-7e21-4dbb-bde2-795b3fe1078c,true,0.004915,0.005288,0.094822,0.10502500000000001,"[""C32""]","[""Manufacturing""]"
ca00a4ad-3a61-4e91-b973-6e42725ee16b,true,0.004279,0.01086,0.076866,0.092005,"[""N77""]","[""Administrative and support service activities""]"
87a118fb-7cd5-47a3-afd9-68e062b7278e,true,0.010603,0.013056,0.05793,0.081589,"[""M74""]","[""Professional, scientific and technical activities""]"
2ba19666-902e-45e5-827c-7bbc03f1ae2e,false,0.291567,0.009353,0.071442,0.372362,"[""A01""]","[""Agriculture, forestry and fishing""]"
455f1110-9a41-4c23-8661-a70204a0fd76,true,0.023504,0.023221,0.078263,0.124988,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
fe6db639-ea7e-4cf2-8dab-dbfabdde49d0,true,0.005639,0.009087,0.131094,0.14581999999999998,"[""C28""]","[""Manufacturing""]"
d27eab33-b6ff-41a6-add1-000c3d08daee,true,0.018226,0.008113,0.165484,0.191823,"[""F43""]","[""Construction""]"
c0a1d22f-74de-42f0-83eb-0e58413765f5,true,0.002081,0.013821,0.0518,0.067702,"[""J61""]","[""Information and communication""]"
1e25aea8-9017-4521-b37c-7e344c2a981f,true,0.002001,0.01329,0.049808,0.06509899999999999,"[""J61""]","[""Information and communication""]"
2df33c13-9d9f-4241-b82e-b90e3f0b2d5c,false,0.03797,0.019817,0.050709,0.108496,"[""S96""]","[""Other service activities""]"
6ceebec4-f276-4dfb-9275-b48b03a363a7,false,0.030679,0.013656,0.278552,0.32288700000000004,"[""B09"",""F43""]","[""Construction"",""Mining and quarrying""]"
6d4973ce-afcd-4470-9c9f-5970d10c4e7d,true,0.012521,0.015417,0.068407,0.09634499999999999,"[""M74""]","[""Professional, scientific and technical activities""]"
cf1d7d26-c56d-4b3c-892a-e2010c016544,true,0.008639,0.021925,0.155183,0.185747,"[""N81""]","[""Administrative and support service activities""]"
1d1ac39b-2772-450b-b841-b1578deb92a2,true,0.009588,0.011806,0.052384,0.073778,"[""M73""]","[""Professional, scientific and technical activities""]"
1f255664-1e97-42a1-9351-295bccebd533,false,0.291567,0.009353,0.071442,0.372362,"[""A01""]","[""Agriculture, forestry and fishing""]"
09214eef-1c5d-474f-961c-04726d6e5921,false,0.291567,0.009353,0.071442,0.372362,"[""A01""]","[""Agriculture, forestry and fishing""]"
a6528dc3-af42-463b-82aa-7db819118e9a,true,0.002987,0.007582,0.053661,0.06423,"[""N80""]","[""Administrative and support service activities""]"
4fffd200-9603-47d9-917e-905c1b37b236,true,0.003565,0.00792,0.121315,0.1328,"[""C27""]","[""Manufacturing""]"
c2ad2d25-64ea-4d8d-a752-a9beed0552e0,true,0.153688,0.02822,0.227776,0.409684,"[""C20""]","[""Manufacturing""]"
e45195bb-70e3-4162-84ab-e87256d332ff,true,0.018117,0.0179,0.060328,0.096345,"[""C23"",""G47""]","[""Manufacturing"",""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
be3eefd9-e1d5-4a45-afd3-854ae78186ca,true,0.017991,0.024863,0.083002,0.12585600000000002,"[""Q86""]","[""Human health and social work activities""]"
2ea23cbb-fce9-417b-886f-f3698703fe39,false,0.276614,0.008873,0.067779,0.3532660000000001,"[""A01""]","[""Agriculture, forestry and fishing""]"
70c6156d-62d3-430b-8598-7972b23022e1,true,0.004481,0.011372,0.080492,0.09634499999999999,"[""N82""]","[""Administrative and support service activities""]"
66425124-fc9e-46d1-bff6-aef8467d3f67,true,0.007246,0.016099,0.246595,0.26994,"[""C27""]","[""Manufacturing""]"
21e82269-e36b-4c97-bd34-5cfa60934a02,true,0.00627,0.00859,0.091033,0.105893,"[""C16""]","[""Manufacturing""]"
fd1a3952-842b-4bd7-86b6-e60e2007174f,true,0.00475,0.005766,0.041562,0.052078,"[""C14""]","[""Manufacturing""]"
3fb3232a-aac6-4ac0-baf8-1ed42837c1c3,true,0.006091,0.0075,0.033279,0.04687,"[""M69""]","[""Professional, scientific and technical activities""]"
7ef6f3b3-da95-481e-ac3a-89c64d892b63,true,0.009588,0.011806,0.052384,0.073778,"[""M73""]","[""Professional, scientific and technical activities""]"
556abeb4-820a-44bd-adba-71e4a8039c4f,true,0.014586,0.004216,0.018521,0.037322999999999995,"[""C18""]","[""Manufacturing""]"
0fe67219-d7ec-4166-856f-80d0c080b667,true,0.070161,0.013756,0.075791,0.15970800000000002,"[""B08""]","[""Mining and quarrying""]"
6d79cf5d-5a4c-438a-aecb-24a28054fb65,true,0.017597,0.021667,0.096139,0.135403,"[""M72""]","[""Professional, scientific and technical activities""]"
1d2dcccd-7629-4c2c-a065-f98efaf0dbee,true,0.309952,0.026918,0.129232,0.466102,"[""C23""]","[""Manufacturing""]"
053e45fa-27a6-4bb3-8a7c-4990fcedc79c,false,0.110467,0.024945,0.014748,0.15016000000000002,"[""D35""]","[""Electricity, gas, steam and air conditioning supply""]"
cb1fb79e-83a7-4ea7-b4e3-605649817e5b,true,0.0141,0.017362,0.077035,0.10849700000000001,"[""M74""]","[""Professional, scientific and technical activities""]"
e60e6de5-1683-409c-9e63-34e170211b8a,false,0.549831,0.017637,0.134725,0.702193,"[""A01""]","[""Agriculture, forestry and fishing""]"
25b9a856-4750-4220-82d7-7b869e65afc9,true,0.023504,0.023221,0.078263,0.124988,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
2e14e7ce-b605-44ce-b05b-e00ed20386af,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
7105db1b-4776-448e-a582-6512817c4b99,true,0.004019,0.004796,0.066699,0.075514,"[""C26""]","[""Manufacturing""]"
1a0a6f45-4530-45c0-b453-c483093114b7,true,0.005874,0.009465,0.136556,0.151895,"[""C25"",""C28"",""C30""]","[""Manufacturing""]"
141d8cf1-e537-40d8-b0b2-075bc8ddbfc7,true,0.023978,0.032119,0.11229,0.168387,"[""I56""]","[""Accommodation and food service activities""]"
682e1acb-9a5d-45ce-b8da-36fc22fabc8f,true,0.005127,0.013012,0.092095,0.110234,"[""N82""]","[""Administrative and support service activities""]"
cf603d97-aaf0-49a4-b86a-d1687f914018,true,0.012078,0.011933,0.040219,0.06423,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
7a793489-5840-4213-9411-290b574fe47b,true,0.008501,0.01411,0.035543,0.058154,"[""R93""]","[""Arts, entertainment and recreation""]"
89b16143-1833-4a5f-8c2f-97c90e87f993,false,0.070161,0.013756,0.075791,0.15970800000000002,"[""B08""]","[""Mining and quarrying""]"
a9c8f82b-35dd-49fc-ac32-da578ae4c16f,true,0.020887,0.007838,0.156153,0.184878,"[""C10""]","[""Manufacturing""]"
dd5e0097-1a3e-4ea2-b161-514079e489ba,true,0.024481,0.02835,0.365533,0.418364,"[""C25""]","[""Manufacturing""]"
f172f57d-79c5-46e8-8648-bb911b9d4c4e,false,0.152379,0.013233,0.063533,0.229145,"[""C23""]","[""Manufacturing""]"
fd064473-0786-42d4-89cd-019cbb12ef12,true,0.018226,0.008113,0.165484,0.191823,"[""F43""]","[""Construction""]"
b8dbed6e-4c7a-40d6-8231-0a035d452304,true,0.030359,0.029994,0.10109,0.161443,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
0ba3bf8e-53bf-4f03-b979-12def04315b7,true,0.004591,0.039564,0.169367,0.213522,"[""L68""]","[""Real estate activities""]"
5ee6a748-be20-4529-b0c6-083770b1ef9f,true,0.01026,0.011881,0.15319,0.175331,"[""C17"",""C18"",""C25"",""N82""]","[""Administrative and support service activities"",""Manufacturing""]"
24b6390a-d232-47ec-8531-c240bfde703b,true,0.035106,0.013175,0.262455,0.310736,"[""C10""]","[""Manufacturing""]"
6e45f1b5-8b57-458d-9d9a-0e0da9544b59,true,0.128716,0.013843,0.160364,0.302923,"[""C24"",""C28""]","[""Manufacturing""]"
de26ea7d-c40a-4d5a-a8c1-c6d6527a4bad,true,0.469043,0.079424,0.309092,0.857559,"[""E37"",""E38""]","[""Water supply; sewerage, waste management and remediation activities""]"
cc624fd9-b1b2-422a-8705-7cdaf2befa66,true,0.210848,0.089339,0.216258,0.516445,"[""H49""]","[""Transportation and storage""]"
52c25365-6ac9-488c-8f74-873dc092813e,false,0.37966,0.069714,0.562684,1.012058,"[""C20""]","[""Manufacturing""]"
5b8fae8f-9c7f-4ee4-91dc-b006ea63d493,true,0.016006,0.02212,0.073843,0.11196900000000001,"[""Q87""]","[""Human health and social work activities""]"
9a7f9a01-6739-4145-a29c-cd2df4ff806f,true,0.016315,0.021854,0.076403,0.114572,"[""I56""]","[""Accommodation and food service activities""]"
